actor,avg_rating,avg_popularity,movie_count
Paula Patton,6.575875,29.052375,8
Paz Vega,6.0276000000000005,21.5938,5
Pedro Pascal,6.605200000000001,36.6858,5
Penélope Cruz,6.251380952380952,36.88876190476191,21
Peter Boyle,6.301625,20.156375,8
Peter Coyote,7.010000000000001,24.712666666666667,6
Peter Cushing,6.904,26.994833333333332,6
Peter Dinklage,6.621428571428572,66.65899999999999,7
Peter Facinelli,5.845,36.227,6
Peter Firth,6.542,18.3992,5
Peter Gallagher,6.936,22.2058,5
Peter Lorre,7.1373999999999995,14.9304,5
Peter Mullan,6.507,19.531200000000002,5
Peter O'Toole,6.869857142857143,18.02785714285714,7
Peter Sallis,7.4064,18.398000000000003,5
Peter Sarsgaard,6.550411764705882,22.70064705882353,17
Peter Sellers,6.872,20.24028571428571,7
Peter Stormare,6.183692307692308,23.580846153846153,13
Peter Weller,6.708125,20.555125,8
Philip Seymour Hoffman,7.007315789473685,21.983947368421052,19
Pierce Brosnan,6.293285714285714,25.218464285714283,28
Pilou Asbæk,6.1125,20.680666666666667,6
Pio Marmaï,6.778833333333334,26.111,6
Piper Perabo,6.1048888888888895,21.006555555555554,9
Queen Latifah,6.719166666666666,31.498166666666666,12
Rachael Leigh Cook,6.114571428571429,17.754142857142856,7
Rachel McAdams,7.015809523809524,35.24071428571428,21
Rachel Weisz,6.6862916666666665,29.05741666666667,24
Radha Mitchell,6.326533333333333,22.2656,15
Rainn Wilson,6.372999999999999,28.683428571428575,7
Ralph Fiennes,6.856137931034483,30.77096551724138,29
Ralph Ineson,6.3138,52.1844,5
Ralph Macchio,6.647625,23.2775,8
Ralph Richardson,6.5920000000000005,15.5066,5
Rami Malek,7.261,31.707333333333334,6
Randy Quaid,6.451428571428572,17.294,7
Randy Wayne,5.8822,19.6754,5
Rashida Jones,7.062,27.977333333333334,6
Ray Liotta,6.445153846153847,23.337307692307693,13
Ray Romano,6.587714285714285,48.282714285714285,7
Ray Stevenson,6.256454545454545,25.26381818181818,11
Ray Winstone,6.2876666666666665,25.418166666666664,6
Ray Wise,6.197333333333333,19.741333333333333,6
Raúl Juliá,6.2225,23.379833333333334,6
Rebecca De Mornay,7.000166666666666,19.231166666666667,6
Rebecca Ferguson,6.0659,51.1301,10
Rebecca Hall,5.952727272727273,41.79227272727273,11
Rebel Wilson,6.342625,25.379875,8
Reese Witherspoon,6.465520000000001,26.404,25
Regina Hall,6.351,21.25583333333333,12
Regina King,6.490875,20.583624999999998,8
Rene Russo,6.539454545454546,20.119363636363634,11
Renée Zellweger,6.419176470588235,21.52552941176471,17
Rex Harrison,7.051,16.6392,5
Rhona Mitra,6.056,20.157,9
Rhys Ifans,6.497625,30.550375000000003,8
Rica Matsumoto,6.794041666666666,20.033708333333333,24
Ricardo Darín,7.648666666666667,37.629333333333335,6
Richard Armitage,6.675333333333334,34.85916666666667,6
Richard Attenborough,7.1861999999999995,22.7582,5
Richard Boone,6.865399999999999,15.5692,5
Richard Burton,6.574875,19.355625,8
Richard Crenna,6.6432,26.494,10
Richard Dreyfuss,6.684875,21.794375,8
Richard Gere,6.515708333333333,20.921958333333333,24
Richard Harris,7.0994,54.888999999999996,5
Richard Jenkins,6.578799999999999,26.9353,10
Richard Madden,6.7456000000000005,38.9874,5
Richard Pryor,6.0536,22.3654,5
Richard Widmark,6.8125,15.402500000000002,6
Rick Moranis,6.428181818181818,28.123272727272727,11
Ricky Gervais,6.400857142857142,17.952142857142857,7
Rie Kugimiya,6.583833333333334,15.359333333333334,6
Rie Takahashi,7.641857142857143,21.516142857142857,7
Rikiya Koyama,6.7405,19.811875,8
Riley Keough,6.282,16.48725,8
Rinal Mukhametov,5.2394,20.5816,5
Rip Torn,6.235571428571428,17.02942857142857,7
Riz Ahmed,7.066000000000001,30.720142857142857,7
Rob Corddry,5.9715,32.124833333333335,6
Rob Lowe,6.479571428571428,17.983,7
Rob Paulsen,6.240666666666667,19.986666666666668,6
Rob Riggle,6.611,35.7744,5
Rob Schneider,5.9110000000000005,23.110666666666667,15
Robbie Amell,5.357615384615385,25.75423076923077,13
Robbie Coltrane,6.718714285714285,35.724,7
Robert Carlyle,6.483124999999999,20.036125,8
Robert De Niro,6.899864406779661,31.274389830508476,59
Robert Downey Jr.,7.032533333333333,60.73583333333333,30
Robert Duvall,7.072285714285714,27.321333333333335,21
Robert Englund,5.500454545454546,21.346363636363638,11
Robert Forster,5.9855,18.8339,10
Robert Knepper,5.7268,23.9508,5
Robert Loggia,6.7884,19.814799999999998,5
Robert Mitchum,7.111714285714285,17.276,7
Robert Patrick,6.597666666666666,29.957444444444448,9
Robert Pattinson,6.246076923076923,50.303538461538466,13
Robert Prosky,6.588857142857143,20.262571428571427,7
Robert Redford,7.008647058823529,19.54764705882353,17
Robert Ryan,7.2090000000000005,16.9024,5
Robert Shaw,7.197166666666667,25.750500000000002,6
Roberto Benigni,6.8466000000000005,23.6398,5
Robin Williams,6.701555555555556,25.907185185185185,27
Robin Wright,6.721384615384616,27.40269230769231,13
Rod Steiger,7.163,19.331375,8
Roddy McDowall,6.563899999999999,19.6134,10
Rodger Bumpass,6.7573333333333325,35.746833333333335,6
Rodrigo Santoro,6.414714285714285,18.309142857142856,7
Roger Carel,6.576833333333333,16.07016666666667,6
Roger Moore,6.3740000000000006,23.1833,10
Roland Møller,6.3198,20.3108,5
Romain Duris,6.602,20.43675,8
Ron Livingston,7.116,28.4606,5
Ron Perlman,6.3951363636363645,39.40509090909091,22
Ronny Cox,6.849666666666667,23.56866666666667,6
Rooney Mara,6.917363636363637,21.869,11
Rory Cochrane,6.6624,18.9574,5
Rosamund Kwan,6.788833333333334,17.7005,6
Rosamund Pike,6.747117647058823,34.74223529411764,17
Rosario Dawson,6.60796,22.784519999999997,25
Rose Byrne,6.60095,28.5837,20
Rosemarie DeWitt,6.458571428571429,20.802857142857142,7
Rowan Atkinson,6.3182,24.344,5
Roy Scheider,6.9166,21.3204,10
Ruby Rose,5.958,25.685399999999998,5
Rufus Sewell,6.561,27.473444444444443,9
Rupert Everett,6.111,115.72442857142858,7
Rupert Friend,6.588571428571428,18.77528571428571,7
Rupert Grint,7.448384615384616,96.40315384615384,13
Russell Brand,6.0412,22.1862,5
Russell Crowe,6.742413793103449,27.562,29
Rutger Hauer,6.367545454545455,20.96390909090909,11
Ryan Gosling,6.660849999999999,48.6368,20
Ryan Kwanten,5.6499999999999995,18.52042857142857,7
Ryan Phillippe,6.345909090909092,25.12218181818182,11
Ryan Reynolds,6.262742857142857,40.831314285714285,35
Ryo Yoshizawa,7.353714285714285,31.741285714285713,7
Ryosuke Yamada,6.8528,39.531,5
Ryou Horikawa,7.092230769230769,33.765076923076926,13
Ryunosuke Kamiki,7.635166666666667,75.36133333333333,6
Sabrina Carpenter,6.827666666666666,14.683,6
Sacha Baron Cohen,6.494857142857143,21.066,7
Sae Bom,4.29,20.481299999999997,10
Salli Saffioti,7.486571428571429,15.968142857142857,7
Sally Field,6.938888888888889,25.85666666666667,9
Sally Hawkins,7.0349,19.4829,10
Salma Hayek Pinault,6.387428571428571,28.888285714285715,21
Sam Claflin,6.861777777777778,31.23977777777778,9
Sam Elliott,6.668000000000001,27.516199999999998,10
Sam Neill,6.771523809523809,25.683523809523813,21
Sam Riley,6.472199999999999,17.9486,5
Sam Rockwell,6.89205,30.8892,20
Sam Shepard,6.631399999999999,21.8977,10
Sam Waterston,7.0888333333333335,15.253833333333333,6
Sam Worthington,5.479333333333334,64.89092592592593,27
Samantha Mathis,6.205,16.910999999999998,5
Samantha Morton,7.164166666666667,23.392833333333332,6
Samara Weaving,6.213875,19.25525,8
Sammo Hung,6.786111111111111,15.986333333333334,9
Samuel L. Jackson,6.264098039215686,29.645196078431372,51
Sandra Bullock,6.6729,32.013733333333334,30
Sandra Oh,5.812857142857142,39.255857142857145,7
Sang Woo,3.6700000000000004,18.874000000000002,10
Santiago Segura,6.731166666666667,16.4775,6
Saoirse Ronan,6.775714285714286,26.5075,14
Saori Hayami,7.085714285714286,27.877714285714287,7
Sara Paxton,5.9395,22.37,8
Sarah Jessica Parker,6.449625,28.799125,8
Sarah Michelle Gellar,5.966333333333334,26.667333333333332,6
Sarah Polley,6.901999999999999,24.531,5
Sarah Silverman,7.0974,30.142199999999995,5
Sarah Snook,6.5768,22.4882,5
Satomi Korogi,7.1370000000000005,21.758666666666667,6
Scarlett Johansson,6.605852941176471,40.15941176470589,34
Scoot McNairy,6.4196,19.8892,5
Scott Adkins,6.283761904761905,40.72042857142857,21
Scott Caan,5.6191666666666675,19.163166666666665,6
Scott Eastwood,6.687714285714286,35.574714285714286,7
Scott Glenn,7.0318,28.472699999999996,10
Scott Menville,7.2345,28.121499999999997,6
Scott Speedman,6.082833333333333,25.238166666666668,6
Scout Taylor-Compton,5.8798,49.0958,5
Sean Astin,7.090692307692308,35.45807692307692,13
Sean Bean,6.570133333333333,33.42893333333333,15
Sean Connery,6.6411428571428575,23.61039285714286,28
Sean Patrick Flanery,6.8132,18.7132,5
Sean Penn,6.983750000000001,19.74855,20
Sean Young,5.947,24.72357142857143,7
Seann William Scott,6.085333333333334,27.256666666666664,15
Sebastian Stan,6.121888888888889,28.796555555555553,9
Selena Gomez,6.446375,34.15,8
Selma Blair,5.96409090909091,24.817000000000004,11
Seo Won-I,5.7250000000000005,13.807333333333332,6
Seth Green,6.1323333333333325,19.172666666666668,6
Seth MacFarlane,6.5528,85.6784,5
Seth Rogen,6.113521739130435,24.441347826086954,23
Seung Ha,4.5,21.14181818181818,11
Shah Rukh Khan,7.264923076923077,22.734461538461538,13
Shailene Woodley,6.823384615384615,45.29507692307693,13
Shane West,6.0202,21.4362,5
Shannyn Sossamon,5.728833333333333,18.927,6
Sharlto Copley,5.973181818181818,32.22381818181818,11
Sharni Vinson,6.2472,16.6122,5
Sharon Stone,5.943588235294118,23.20805882352941,17
Shawn Wayans,6.3914,63.7528,5
Shawnee Smith,6.88,80.0222,5
Shia LaBeouf,6.71,27.75376470588235,17
Shin Yeon-woo,4.34,36.613,5
Shirley MacLaine,6.62475,21.795,8
Shota Sometani,7.5882000000000005,31.1278,5
Shu Qi,6.3351999999999995,17.788800000000002,10
Si Woo,4.0,23.515800000000002,5
Sidney Poitier,7.186,21.94066666666667,6
Sienna Miller,6.532222222222222,23.296,9
Sigourney Weaver,5.8179,36.55333333333333,30
Simon Baker,6.274,20.818,5
Simon Pegg,6.4615,58.341625,16
Simon Yam,6.3256,19.6582,5
Sissy Spacek,6.777333333333334,20.784000000000002,6
Snoop Dogg,5.558333333333334,49.99583333333333,6
Sofia Boutella,5.002142857142857,59.621857142857145,7
Sofia Carson,7.316545454545454,28.529,11
Sol Kyung-gu,7.186166666666668,25.917333333333332,6
Soma Saito,6.539625,23.517875,8
Song Kang-ho,7.404090909090908,29.975181818181817,11
Sophia Loren,6.624625,14.159749999999999,8
Sora Amamiya,7.473333333333334,25.035,6
Stanley Tucci,6.4884375,31.6684375,16
Stellan Skarsgård,6.4902,27.141133333333336,15
Stephen Amell,4.133500000000001,26.718500000000002,6
Stephen Baldwin,5.7928,19.944,5
Stephen Chow,7.300666666666667,25.85066666666667,6
Stephen Dillane,6.7996,13.9464,5
Stephen Dorff,5.9068000000000005,21.0134,15
Stephen Graham,7.321166666666667,27.144333333333332,6
Stephen Lang,5.2525625,50.8426875,16
Stephen Rea,6.600666666666666,21.18,6
Steve Buscemi,6.4976111111111114,23.819166666666668,18
Steve Carell,6.168153846153847,43.08038461538461,26
Steve Coogan,6.2394,25.3042,5
Steve Guttenberg,5.951,18.9147,10
Steve Martin,6.368944444444444,17.30061111111111,18
Steve McQueen,6.941888888888889,18.48611111111111,9
Steve Whitmire,6.617,16.455333333333332,6
Steve Zahn,6.4158,22.692,15
Steven Seagal,5.341052631578948,16.32821052631579,19
Stockard Channing,6.939400000000001,19.903,5
Storm Reid,6.612666666666667,48.991166666666665,6
Stuart Allan,7.167199999999999,15.8738,5
Subaru Kimura,6.927333333333333,23.753555555555554,9
Sung Kang,6.239199999999999,38.5208,5
Susan Sarandon,6.688631578947368,27.113684210526316,19
Sydney Sweeney,4.635333333333333,127.31149999999998,6
Sylvester Stallone,6.276422222222223,34.73855555555555,45
Sylvia Kristel,4.999444444444444,29.14088888888889,9
T.J. Miller,6.508444444444445,44.14011111111111,9
Tabitha St. Germain,7.237222222222223,23.707333333333334,9
Tadanobu Asano,6.7167142857142865,19.54585714285714,7
Taissa Farmiga,6.562,36.58222222222222,9
Takahiro Sakurai,7.177941176470589,31.42464705882353,17
Takashi Shimura,7.6806,24.0834,5
Takeru Satoh,7.647166666666667,22.2795,6
Takeshi Kaneshiro,7.449857142857143,22.055857142857143,7
Takeshi Kusao,6.8256,32.5068,5
Takumi Kitamura,7.1861999999999995,24.965,5
Talia Shire,7.098333333333334,36.98016666666667,6
Tara Reid,4.5568,15.962800000000001,5
Tara Strong,7.0453913043478265,22.550521739130435,23
Taraji P. Henson,6.878,52.5405,12
Taron Egerton,7.044625,42.220625,8
Tatsuya Nakadai,7.964285714285714,18.102857142857143,7
Taylor Kitsch,6.519285714285714,26.172714285714285,7
Taylor Lautner,5.982555555555556,42.29377777777778,9
Taylor Russell,6.83,27.529200000000003,5
Tchéky Karyo,6.522,18.702666666666666,9
Temuera Morrison,5.779249999999999,26.384125,8
Terence Hill,6.9283636363636365,14.71490909090909,11
Terence Stamp,6.5162,24.8494,5
Teresa Palmer,6.418699999999999,31.927300000000002,10
Teri Garr,7.0692,25.8308,5
Terrence Howard,6.482555555555555,25.27111111111111,9
Terry Crews,6.396142857142857,37.339857142857134,7
Tessa Thompson,6.847199999999999,62.4215,10
Tessyo Genda,6.972799999999999,29.029000000000003,5
Teyonah Parris,6.8636,294.13379999999995,5
Thandiwe Newton,6.5216666666666665,41.084666666666664,9
Theo James,6.237583333333333,26.169,12
Thomas Brodie-Sangster,6.738428571428571,30.23942857142857,7
Thomas Haden Church,6.3510909090909085,27.519636363636366,11
Thomas Jane,5.616142857142857,24.617238095238093,21
Thomas Kretschmann,6.608375,44.173625,8
Thomas Mann,6.7754,30.568400000000004,5
Thomasin McKenzie,6.9188,26.993000000000002,5
Thora Birch,6.307714285714285,21.07428571428571,7
Tia Carrere,6.5424444444444445,22.951,9
Tiffany Haddish,6.338222222222222,19.685555555555556,9
Tilda Swinton,6.719666666666667,23.125999999999998,15
Tim Allen,6.512842105263158,33.23678947368421,19
Tim Blake Nelson,5.689166666666666,63.738166666666665,6
Tim Curry,6.3389999999999995,19.030727272727272,11
Tim Matheson,5.9338,16.291,5
Tim Robbins,6.932083333333334,27.022333333333336,12
Tim Roth,6.3665714285714285,22.368571428571432,14
Timothy Dalton,6.563285714285714,24.804714285714287,7
Timothy Hutton,6.835999999999999,18.603833333333334,6
Timothy Olyphant,6.4096,24.1041,10
Timothy Spall,6.670714285714285,24.526999999999997,7
Timothée Chalamet,6.457625,340.290125,8
Tina Fey,6.62825,28.918374999999997,8
Tobey Maguire,7.044615384615384,33.781,13
Tobin Bell,6.424899999999999,58.233799999999995,10
Toby Jones,6.686333333333334,32.397555555555556,9
Tom Arnold,5.7226,18.3532,5
Tom Bateman,6.442400000000001,30.5058,5
Tom Berenger,6.4132727272727275,23.27709090909091,11
Tom Cruise,6.761205128205129,39.65010256410257,39
Tom Hanks,7.0051509433962265,32.08620754716981,53
Tom Hardy,6.698117647058823,42.37623529411764,17
Tom Hiddleston,6.8224,41.338499999999996,10
Tom Holland,7.106857142857143,46.47835714285714,14
Tom Hulce,6.756,23.172,5
Tom Selleck,6.393,17.2662,5
Tom Sizemore,6.285500000000001,23.1134,10
Tom Skerritt,6.538125,23.92125,8
Tom Wilkinson,6.4775,22.251,16
Tommy Lee Jones,6.531310344827586,27.14151724137931,29
Tomokazu Seki,7.088636363636363,18.894363636363636,11
Tomokazu Sugita,6.389,25.0072,5
Toni Collette,6.712318181818182,24.224636363636364,22
Tony Anselmo,7.1692857142857145,24.93642857142857,7
Tony Curtis,7.1995000000000005,17.36133333333333,6
Tony Goldwyn,6.939333333333334,42.44266666666667,6
Tony Jaa,6.3434,21.6726,10
Tony Leung Chiu-wai,7.299384615384615,20.17546153846154,13
Tony Leung Ka-fai,6.647285714285714,15.947285714285714,7
Tony Shalhoub,6.337625,22.3925,8
Tony Todd,6.152833333333334,17.433666666666667,6
Topher Grace,6.528428571428571,24.806285714285714,7
Toru Furuya,7.384777777777777,26.077777777777776,9
Toshio Furukawa,6.789625,43.48725,8
Toshirō Mifune,7.975666666666666,20.261,6
Toshiyuki Morikawa,7.012875,22.2595,8
Tracy Morgan,5.790166666666667,17.47583333333333,6
Travis Fimmel,6.194333333333334,31.15022222222222,9
Treat Williams,6.1803333333333335,18.250222222222224,9
Trevor Devall,6.7286,20.952199999999998,5
Troy Baker,6.2420909090909085,17.04172727272727,11
Ty Burrell,6.5994,25.4224,5
Ty Simpkins,6.9858,58.0236,5
Tye Sheridan,6.288625,33.58725,8
Tyrese Gibson,5.6037333333333335,50.58206666666667,15
Téa Leoni,6.4471428571428575,21.55557142857143,7
Ulrich Thomsen,5.633444444444445,18.431444444444445,9
Uma Thurman,6.282,24.80015789473684,19
Unsho Ishizuka,6.947,20.674,5
Val Kilmer,6.622227272727272,25.31822727272727,22
Valeria Golino,6.718428571428572,22.195285714285713,7
Vanessa Hudgens,6.069705882352942,23.696294117647057,17
Vanessa Kirby,6.636375,115.573125,8
Vanessa Redgrave,6.690333333333332,19.415333333333333,6
Vera Farmiga,6.9575625,41.9513125,16
Vera Miles,7.5072,24.563,5
Vicky Krieps,6.7876,29.386000000000003,5
Victoria Justice,6.527,15.772499999999999,6
Viggo Mortensen,7.056555555555556,33.925555555555555,18
Vin Diesel,6.500090909090909,53.11186363636364,22
Vince Vaughn,6.213541666666667,25.692000000000004,24
Vincent Cassel,6.585619047619048,25.035285714285713,21
Vincent D'Onofrio,6.274863636363636,58.641909090909095,22
Vincent Gardenia,6.8406,19.0172,5
Vincent Price,6.9275,16.01075,8
Ving Rhames,5.769045454545455,38.997136363636365,22
Vinnie Jones,6.087000000000001,19.1272,5
Viola Davis,6.5450625,29.3200625,16
Virginia Madsen,6.305666666666667,18.121833333333335,12
Virginie Efira,6.476000000000001,19.6298,5
Vivica A. Fox,6.4535,19.556375,8
Wagner Moura,6.2528,49.6392,5
Wakana Yamazaki,6.988533333333334,16.820333333333334,15
Walter Matthau,6.969499999999999,15.848500000000001,10
Walton Goggins,6.963285714285715,47.998285714285714,7
Warren Beatty,6.694166666666667,15.893,6
Warwick Davis,5.7878,18.058799999999998,5
Wasabi Mizuta,6.91276923076923,19.340923076923076,13
Wayne Allwine,7.0524000000000004,19.809199999999997,5
Wes Bentley,6.569599999999999,27.864799999999995,5
Wesley Snipes,6.2958823529411765,20.873176470588234,17
Whoopi Goldberg,6.947583333333333,33.97058333333333,12
Will Arnett,6.3923000000000005,28.1712,10
Will Ferrell,5.903499999999999,29.908399999999997,30
Will Patton,6.5914,24.719,10
Will Poulter,7.052200000000001,40.1454,5
Will Smith,6.527321428571428,31.76535714285714,28
Willem Dafoe,6.675421052631579,49.16789473684211,38
William Baldwin,5.912,21.10575,8
William Forsythe,6.6884,107.1462,5
William H. Macy,6.585333333333334,20.520416666666666,12
William Holden,7.529625,18.435,8
William Hurt,6.7745500000000005,19.1759,20
William Katt,6.087400000000001,18.2994,5
William Moseley,6.079000000000001,44.71183333333334,6
William Sadler,6.742,33.4035,8
William Shatner,6.407222222222222,20.706777777777777,9
Winona Ryder,6.439055555555555,21.169944444444447,18
Winslow Fegley,6.4686,22.8928,5
Woody Harrelson,6.614,31.27721951219512,41
Wu Jing,6.769666666666667,47.814,9
Yancy Butler,5.4488,18.603,5
Yaphet Kotto,6.994,27.538666666666668,6
Yeardley Smith,6.521666666666667,27.0825,6
Yoo Hae-jin,6.2,17.91342857142857,7
Yoo Jung,5.324272727272727,32.185,11
Yoon Yool,7.345000000000001,20.131,5
Yoshimasa Hosoya,7.6739999999999995,88.59166666666665,6
Yoshitsugu Matsuoka,6.718727272727273,31.77436363636364,11
Yu Aoi,7.327,20.2238,5
Yuen Biao,6.951833333333333,16.0925,6
Yuichi Nakamura,7.241499999999999,27.224,6
Yuji Ueda,6.7090000000000005,18.834,7
Yuki Kaji,6.563,29.915583333333334,12
Yuko Miyamura,7.7764999999999995,26.405666666666665,6
Yul Brynner,6.932333333333333,26.23183333333333,6
Yumi Kakazu,6.9055,19.877916666666668,12
Yuri Lowenthal,6.4635,21.108166666666666,6
Zac Efron,6.250260869565217,28.32469565217391,23
Zach Galifianakis,6.653133333333333,32.1122,15
Zachary Gordon,6.1842,22.0914,5
Zachary Levi,6.813090909090909,51.419000000000004,11
Zachary Quinto,6.710875,25.577625,8
Zendaya,4.689333333333333,62.4095,6
Zhang Ziyi,7.1352,23.1932,5
Zoe Kazan,6.7926,15.649599999999998,5
Zoe Saldaña,5.967407407407408,47.76685185185185,27
Zoey Deutch,6.587285714285715,18.741857142857146,7
Zooey Deschanel,6.381454545454545,32.33463636363637,11
Zoë Kravitz,6.385666666666666,43.69566666666666,6
Álvaro Cervantes,6.8031999999999995,34.3558,5
Óscar Barberán,7.0568,31.0214,5
